시군명,사업장명,소재지우편번호,소재지도로명주소,소재지지번주소,인허가일자,영업상태명,폐업일자,의료기관종별명,병상수(개),의료인수(명),입원실수(개),진료과목내용,연면적(㎡),WGS84위도,WGS84경도
성남시,분당메디찬병원,13505,"경기도 성남시 분당구 매화로 39, 광명조합상가 지상 2~5층 (야탑동)",경기도 성남시 분당구 야탑동 382-8번지 광명조합상가 지상 2~5층,2023-02-21,폐업,2023-05-23,병원,60,11,28,"내과, 정형외과, 신경외과, 가정의학과, 한방재활의학과",2860.81,37.4110764276,127.1335158232
성남시,메디파크산부인과병원,463-805,"경기도 성남시 분당구 돌마로 43, 2~6층 (금곡동, 메디파크빌딩)","경기도 성남시 분당구 금곡동 168번지 메디파크빌딩 2,3,4,5,6층",2002-07-20,폐업,2014-01-16,병원,69,29,38,산부인과,2323.62,37.3503543722,127.1066678086
성남시,좋은이웃병원,13590,"경기도 성남시 분당구 황새울로351번길 8 (서현동,지하1층 일부,2층,5층)","경기도 성남시 분당구 서현동 253번지 2호 지하1층 일부,2층,5층",2010-03-15,폐업,2011-09-01,병원,37,5,14,"내과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 진단검사의학과",1401.83,37.3872789125,127.1234111362
성남시,더조은병원,13647,"경기도 성남시 수정구 위례서일로 18, 4-11(6층일부)층 (창곡동)",경기도 성남시 수정구 창곡동 559번지 4호,2017-09-14,폐업,2021-05-01,병원,158,16,46,"내과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 영상의학과, 진단검사의학과, 가정의학과",7372.06,37.4651088810,127.1378207406
성남시,마디나은병원,13591,"경기도 성남시 분당구 황새울로342번길 15, 5층일부, 6층 (서현동, 은성빌딩)","경기도 성남시 분당구 서현동 250-6번지 은성빌딩 5층일부, 6층",2013-11-25,폐업,2023-07-21,병원,30,3,8,"정형외과, 신경외과, 마취통증의학과, 영상의학과",737.13,37.3864207124,127.1239323118
성남시,위례본병원,13644,"경기도 성남시 수정구 헌릉로 993, 더퍼스트메디타워2층 일부, 3층 일부 (창곡동)",경기도 성남시 수정구 창곡동 595 더퍼스트메디타워,2020-09-18,폐업,2021-08-06,병원,35,16,10,"정형외과, 한방내과, 사상체질과, 침구과",1637.64,37.4625104391,127.1429217745
성남시,(의료법인 진성) 연세모두병원,13506,"경기도 성남시 분당구 장미로 78 (야탑동,시그마3 302,313호)","경기도 성남시 분당구 야탑동 360번지 1호 시그마3 302,313호",1982-05-12,폐업,2008-01-30,병원,0,10,0,"내과, 외과, 산부인과, 이비인후과, 직업환경의학과",812.59,37.4135068616,127.1295714415
성남시,(늘푸른의료재단) 보바스병원,13555,,경기도 성남시 분당구 정자동15,2004-04-14,폐업,2006-05-26,병원,0,1,0,치과,0,,
수원시,리베르여성병원,16681,"경기도 수원시 영통구 삼성로 34, 지하1,지상2~4층 (신동)",경기도 수원시 영통구 신동 503-2,2023-07-11,영업/정상,,병원,36,22,25,"마취통증의학과, 산부인과, 소아청소년과",3175.43,37.2476071340,127.0491784428
수원시,매듭병원,16687,"경기도 수원시 영통구 태장로 68, 매듭병원 (망포동)",경기도 수원시 영통구 망포동 651-4번지 매듭병원,2022-09-30,영업/정상,,병원,79,27,24,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 응급의학과",3762.03,37.2389161808,127.0535482473
수원시,백성병원,16489,경기도 수원시 팔달구 인계로 102 (인계동),경기도 수원시 팔달구 인계동 1019번지 3호,1994-12-01,영업/정상,,병원,138,26,43,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 가정의학과, 구강악안면외과, 치과보철과, 치과교정과",7333.01,37.2677452954,127.0285991249
수원시,강남여성병원,16471,경기도 수원시 팔달구 중부대로 96 (인계동),경기도 수원시 팔달구 인계동 210-1번지,1995-07-13,영업/정상,,병원,30,19,14,"내과, 외과, 성형외과, 마취통증의학과, 산부인과, 피부과, 가정의학과",3197.4,37.2767458531,127.0275052543
수원시,삼성큰병원,16649,경기도 수원시 권선구 매송고색로 724(고색동),경기도 수원시 권선구 고색동 45-19 신병원,1997-01-14,영업/정상,,병원,110,28,30,"내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 재활의학과",3559.3,37.2513510357,126.9837209607
수원시,수여성병원,16625,경기도 수원시 권선구 서부로 1592 (고색동),경기도 수원시 권선구 고색동 886번지 88호 외1필지,2009-01-19,영업/정상,,병원,34,14,18,"내과, 외과, 정형외과, 산부인과, 소아청소년과, 피부과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 사상체질과, 침구과, 치과",2525.79,37.2512465428,126.9763471291
수원시,시온여성병원,16705,경기도 수원시 영통구 반달로 107 (영통동),경기도 수원시 영통구 영통1동 1011번지 2호,2002-09-12,영업/정상,,병원,61,94,34,"내과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과",5709.5,37.2526750855,127.0766060665
수원시,한독병원,16481,경기도 수원시 팔달구 경수대로 487 (인계동),경기도 수원시 팔달구 인계동 966번지 2호 외3필지,2003-01-11,영업/정상,,병원,38,6,16,"외과, 정형외과, 신경외과, 비뇨의학과",1932.94,37.2696417470,127.0272225640
수원시,윤강병원,16680,경기도 수원시 영통구 덕영대로1483번길 12 (망포동),경기도 수원시 영통구 망포동 27-1번지,2020-07-03,영업/정상,,병원,98,13,26,"내과, 신경과, 소아청소년과, 재활의학과, 가정의학과",1982.83,37.2463162862,127.0534482185
수원시,베데스다병원,16703,"경기도 수원시 영통구 봉영로 1623, 드림피아빌딩 2층 212호,6층 일부,7,8,9층호 (영통동)",경기도 수원시 영통구 영통동 958번지 1호 드림피아빌딩,2011-02-01,영업/정상,,병원,266,93,47,"내과, 피부과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 침구과",10390.72,37.2559223973,127.0747272211
수원시,쉬즈메디병원,16481,경기도 수원시 팔달구 장다리로 288 (인계동),경기도 수원시 팔달구 인계동 958번지,2012-03-27,영업/정상,,병원,50,52,27,"내과, 마취통증의학과, 산부인과, 소아청소년과",3884.15,37.2743364279,127.0290881676
수원시,더웰병원,16704,"경기도 수원시 영통구 봉영로 1620 (영통동, 대우월드마크영통 3,5,6,7,8층)","경기도 수원시 영통구 영통동 996-3번지 대우월드마크영통 3,5,6,7,8층",2012-10-29,영업/정상,,병원,30,33,16,"내과, 정신건강의학과, 성형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 가정의학과",3327.17,37.2550152411,127.0756344537
수원시,성모척관병원,16271,경기도 수원시 장안구 수성로 330(영화동),경기도 수원시 장안구 영화동 449-22 건강증진센터,2013-08-27,영업/정상,,병원,54,35,17,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",3903.35,37.2919377530,127.0084336862
수원시,서울성모안과병원,16503,경기도 수원시 영통구 중부대로271번길 4 (원천동),경기도 수원시 영통구 원천동 79번지 5호,2012-01-02,영업/정상,,병원,30,18,9,안과,1697.61,37.2745372081,127.0458709044
수원시,제이에스병원,16393,"경기도 수원시 권선구 금곡로196번길 76, 3~7층 (금곡동)","경기도 수원시 권선구 금곡동 1125번지 , 3~7층",2019-09-02,영업/정상,,병원,123,48,33,"내과, 정형외과, 마취통증의학과, 영상의학과, 가정의학과",5116.17,37.2735430657,126.9554950723
수원시,나누리수원병원,16503,"경기도 수원시 영통구 중부대로 295 (원천동, 외 11필지)",경기도 수원시 영통구 원천동 85번지 21호 외 11필지,2013-04-29,영업/정상,,병원,141,98,35,"내과, 신경과, 정신건강의학과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 영상의학과",7580.63,37.2739332082,127.0482093839
수원시,김찬병원,16489,"경기도 수원시 팔달구 경수대로 450, 3~13층 (인계동)",경기도 수원시 팔달구 인계동 1017-6,2014-06-24,영업/정상,,병원,152,30,50,"내과, 신경과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 영상의학과, 재활의학과",5953.95,37.2661609217,127.0268608636
수원시,수병원,16249,경기도 수원시 팔달구 경수대로 613 (지동),경기도 수원시 팔달구 지동 481번지 4호,2015-01-13,영업/정상,,병원,99,57,24,"내과, 정형외과, 성형외과, 영상의학과",4035.48,37.2803157854,127.0298743879
수원시,정답병원,16480,경기도 수원시 팔달구 경수대로 471 (인계동),경기도 수원시 팔달구 인계동 978번지,2015-04-10,영업/정상,,병원,37,14,10,"정형외과, 마취통증의학과, 영상의학과, 재활의학과",1684.75,37.2682516977,127.0267462744
수원시,버팀병원,16689,"경기도 수원시 영통구 영통로 195, 2,3,4,6층 (망포동, 골든스퀘어)","경기도 수원시 영통구 망포동 322-3번지 골든스퀘어 2,3,4,6층",2016-09-02,영업/정상,,병원,60,30,9,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",2599.2,37.2451623291,127.0558002667
수원시,해성병원,16484,경기도 수원시 팔달구 경수대로 542 (인계동),경기도 수원시 팔달구 인계동 944번지 4호,2017-10-13,영업/정상,,병원,140,30,25,"내과, 신경과, 재활의학과, 침구과",4561.95,37.2741236402,127.0299805733
수원시,의료법인 한성재단 S서울병원,16530,경기도 수원시 영통구 중부대로246번길 14 (매탄동),경기도 수원시 영통구 매탄동 154-1번지,2008-10-02,영업/정상,,병원,100,28,26,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과",5288.57,37.2744150114,127.0422283451
수원시,의료법인 송설의료재단 수원백병원,16261,경기도 수원시 팔달구 정조로 793 (팔달로2가),경기도 수원시 팔달구 팔달로2가 95,1982-01-10,영업/정상,,병원,47,8,20,내과,2752.08,37.2790348844,127.0162220005
수원시,수원중앙병원,16565,경기도 수원시 권선구 권선로 654 (권선동),경기도 수원시 권선구 권선동 967번지 1호,1994-01-02,영업/정상,,병원,269,51,80,"내과, 정신건강의학과, 외과, 정형외과, 성형외과, 마취통증의학과, 산부인과, 안과, 피부과, 비뇨의학과, 영상의학과, 한방내과, 치과",8711.32,37.2599872585,127.0225915220
수원시,수원센텀병원,16630,"경기도 수원시 권선구 호매실로90번길 76, 2~5층 (호매실동)","경기도 수원시 권선구 호매실동 1397-2번지 , 2~5층",2023-01-06,영업/정상,,병원,200,79,53,"내과, 신경과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",6785.16,37.2587644413,126.9643187267
수원시,의료법인 장산의료재단이춘택병원,16465,경기도 수원시 팔달구 매산로 138 (교동),경기도 수원시 팔달구 교동 130-1번지,1994-08-18,영업/정상,,병원,160,129,44,"내과, 정형외과, 마취통증의학과, 영상의학과, 가정의학과",7486.16,37.2719119962,127.0157600182
수원시,에덴메디여성병원,16554,경기도 수원시 권선구 동수원로 220 (권선동),경기도 수원시 권선구 권선동 1311번지 1호,2005-06-07,영업/정상,,병원,35,56,19,"내과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 영상의학과",2260.91,37.2493332365,127.0340247533
수원시,바로본병원,16305,경기도 수원시 장안구 경수대로 937 (송죽동),경기도 수원시 장안구 송죽동 499번지,2012-09-17,영업/정상,,병원,31,11,8,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 병리과, 재활의학과",1562.64,37.3022097420,127.0075092770
수원시,다인병원,16221,"경기도 수원시 장안구 창룡대로 159, 다인병원 (연무동)",경기도 수원시 장안구 연무동 260-20 다인병원,2013-06-14,영업/정상,,병원,98,47,26,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",6277.19,37.2919253556,127.0275231622
수원시,세인트마리여성병원,16391,"경기도 수원시 권선구 금곡로197번길 70, 1~5, 9층 (금곡동)","경기도 수원시 권선구 금곡동 1109번지 2호 1~5, 9층",2016-07-06,영업/정상,,병원,62,39,37,"내과, 외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과",3919.03,37.2754377660,126.9539248329
수원시,초이스병원,16531,"경기도 수원시 영통구 중부대로 268, 1층2층5층6층7층 (매탄동, 매탄동클리닉센타)",경기도 수원시 영통구 매탄동 153-3번지 매탄동클리닉센타 1층2층5층6층7층,2008-03-10,영업/정상,,병원,42,6,12,"내과, 외과, 정형외과, 신경외과, 영상의학과, 병리과, 재활의학과",1547.3,37.2740293212,127.0450618320
수원시,우리병원,16480,경기도 수원시 팔달구 경수대로 419 (인계동),경기도 수원시 팔달구 인계동 1014번지,2008-03-06,영업/정상,,병원,54,20,13,"정형외과, 신경외과",1909.71,37.2637103008,127.0249025553
수원시,서울제이에스병원,16393,"경기도 수원시 권선구 금곡로 206, 4,5층 (금곡동, 우성메디피아2)","경기도 수원시 권선구 금곡동 1117번지 우성메디피아2 4,5층",2014-10-17,폐업,2019-09-15,병원,99,26,21,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",3163.38,37.2740336206,126.9543635944
수원시,수원한국병원,16304,경기도 수원시 장안구 경수대로 969 (송죽동),경기도 수원시 장안구 송죽동 495-4번지,1998-02-12,폐업,2022-02-10,병원,65,19,17,"내과, 정형외과, 영상의학과, 재활의학과",2766.7,37.3039468974,127.0047446675
수원시,대한민국주석병원,16221,경기도 수원시 장안구 창룡대로 159 (연무동),경기도 수원시 장안구 연무동 260번지 20호,2009-11-02,폐업,2015-10-12,병원,117,10,33,"내과, 정형외과, 신경외과, 소아청소년과, 가정의학과",6386.78,37.2919253556,127.0275231622
수원시,수원성모병원,16270,경기도 수원시 장안구 팔달로 235 (영화동),"경기도 수원시 장안구 영화동 436~8,9,10",1980-02-14,폐업,2017-03-29,병원,148,5,22,"내과, 외과, 정형외과, 신경외과, 가정의학과",3080,37.2877384701,127.0108978134
